ID_REF,GSM1302340,GSM1302341,GSM1302342,GSM1302343,GSM1302344,GSM1302345,GSM1302346,GSM1302347,GSM1302348,GSM1302349,GSM1302350,GSM1302351,GSM1302352,GSM1302353,GSM1302354,GSM1302355,GSM1302356,GSM1302357,GSM1302358,GSM1302359,GSM1302360,GSM1302361,GSM1302362,GSM1302363,GSM1302364,GSM1302365,GSM1302366,GSM1302367,GSM1302368,GSM1302369,GSM1302370,GSM1302371,GSM1302372,GSM1302373,GSM1302374,GSM1302375,GSM1302376,GSM1302377,GSM1302378,GSM1302379,GSM1302380,GSM1302381,GSM1302382,GSM1302383,GSM1302384,GSM1302385,GSM1302386,GSM1302387,GSM1302388,GSM1302389,GSM1302390,GSM1302391,GSM1302392,GSM1302393,GSM1302394,GSM1302395,GSM1302396,GSM1302397,GSM1302398,GSM1302399,GSM1302400,GSM1302401,GSM1302402,GSM1302403,GSM1302404,GSM1302405,GSM1302406,GSM1302407,GSM1302408,GSM1302409,GSM1302410,GSM1302411
hsa-miR-184,399.193999863382,343.097000007394,377.20799988253,458.722000145601,392.360999977129,464.778000002834,650.068999812911,456.818999922278,455.361000000044,494.832999853837,421.542000038038,540.582999938022,413.319000073144,441.221999857333,584.25000008795,458.722000145601,467.153000142798,683.514000118209,486.707999963928,385.610999873009,419.166999929201,431.208000072148,359.306000080671,410.06899997257,498.111000071229,421.542000038038,516.652999883628,443.306000058391,524.680999950304,488.124999990072,350.721999948999,408.207999958572,527.431000170044,536.458000114528,437.791999872358,400.847000083377,462.83299997884,501.986000046392,464.778000002834,734.750000177572,558.569000179515,578.291999992257,392.360999977129,445.930999864486,661.291999813084,467.763999933497,662.389000176788,456.818999922278,511.568999867649,388.347000030795,496.291999995485,430.068999926989,434.653000004079,487.361000022266,494.207999904162,425.486000094944,527.431000170044,399.193999863382,471.291999953048,561.375000085772,553.888999903847,512.096999930346,484.236000102006,643.207999933951,698.207999989892,759.944000226936,767.138999987778,626.596999907259,656.236000173603,496.83299988195,502.597000147508,498.111000071229
hsa-miR-185-3p,876.360999747421,932.208000264918,665.846999975101,515.138999955305,885.180999714428,1094.12500369258,979.235999939479,969.361000036824,937.292000118623,730.221999764754,1159.27800228451,858.666999734683,380.193999955462,1064.73599633392,789.972000184442,638.24999981989,819.361000152468,397.153000029907,719.346999812923,529.582999962698,1224.23599781894,873.277999750562,494.207999904162,1206.68100156164,1275.06899567401,1206.68100156164,759.944000226936,663.624999943085,896.181000059282,569.652999855633,599.930999989344,937.292000118623,1085.30600010633,677.653000163326,955.263999918153,1304.52799572666,1458.0969970659,974.235999695026,1549.19399611243,1050.38900164991,805.346999878498,805.346999878498,779.207999901151,557.277999933589,769.000000020348,892.792000303856,1005.04200032077,1064.73599633392,964.346999906987,1197.83300122332,1005.04200032077,1331.86100211791,838.472000059898,1206.68100156164,1036.54200046858,1660.68100291169,995.471999939689,1102.45800031566,896.181000059282,796.431000066151,1042.7500022484,814.860999776085,695.528000215122,979.235999939479,1152.09699740103,1036.54200046858,964.346999906987,728.5970002186,1206.68100156164,1078.77799990577,805.346999878498,1085.30600010633
hsa-miR-185-5p,741.903000001554,789.972000184442,506.555999922244,619.736000174988,582.97200016935,754.569000094153,669.208000069327,761.624999990862,620.388999904256,602.360999920835,652.235999889554,769.000000020348,731.458000205159,614.361000168109,598.485999877053,727.596999842843,608.180999981083,588.277999935895,687.222000044212,582.360999986439,767.138999987778,577.430999979188,362.610999886449,701.485999937106,669.208000069327,880.124999850947,532.972000032982,705.263999800144,511.568999867649,240.666999940411,509.749999994136,596.306000027938,569.652999855633,520.250000095441,630.65300008592,728.5970002186,613.805999957023,538.181000152585,663.624999943085,602.360999920835,433.167000017105,499.916999859437,526.860999867462,448.653000053316,638.24999981989,658.125000039651,520.250000095441,698.207999989892,645.903000069429,950.8059999223,710.111000068441,639.264000054845,920.068999990392,730.221999764754,643.207999933951,705.263999800144,785.319000083029,858.666999734683,1586.47199593773,617.542000102152,782.87500021447,453.153000113299,909.193999839752,640.082999880522,644.042000065333,586.305999798122,659.16699991144,613.138999998898,731.458000205159,612.569000106585,588.277999935895,606.36100006982
hsa-miR-186-3p,999.832999674027,848.458000208261,1078.77799990577,1382.81900363182,1071.65299770575,745.639000180412,733.055999764739,932.208000264918,932.208000264918,1622.31899744282,896.181000059282,756.471999792945,1094.12500369258,731.458000205159,579.375000195618,683.514000118209,927.806000184767,664.819000206089,737.597000135137,955.263999918153,787.693999845448,889.013999841126,1521.56899659605,752.458000059494,923.527999986792,683.514000118209,1426.16699829871,680.194000073011,817.125000092285,756.471999792945,1064.73599633392,892.792000303856,885.180999714428,1144.31899947362,704.13900008815,838.472000059898,681.12500019993,694.02799994206,885.180999714428,698.207999989892,526.860999867462,848.458000208261,616.777999950568,1586.47199593773,728.5970002186,821.652999886176,794.208000069601,636.680999841914,736.194000233208,851.596999847821,807.611000174372,660.24999992353,745.639000180412,761.624999990862,660.24999992353,460.01399987687,761.624999990862,819.361000152468,876.360999747421,608.95799988791,807.611000174372,667.305999769021,819.361000152468,728.5970002186,802.708000149735,629.167000122028,792.249999790098,478.4170000872,645.903000069429,534.194000122554,517.430999920089,540.582999938022
hsa-miR-186-5p,626.596999907259,491.306000113883,616.056000073302,1566.29199947354,684.86100005464,842.360999909422,1500.22200161133,2352.51399472382,665.846999975101,617.542000102152,628.319000098103,6994.81899547825,538.818999916086,696.792000022463,772.707999831398,2134.43100025073,538.181000152585,9169.19402046342,3514.86099577668,540.014000085812,720.93099994094,8321.37500292693,492.806000006443,920.068999990392,851.596999847821,7611.51398828377,676.638999949891,739.02799977479,10373.9730035007,388.347000030795,909.193999839752,2593.72199681558,740.277999912405,701.485999937106,3514.86099577668,470.59699988366,19315.5979620569,473.513999973823,526.417000112849,829.568999915296,3640.04199628788,6069.09698530397,558.569000179515,2729.23600742585,568.861000062611,6069.09698530397,4855.49999686891,1704.58299535251,3938.417009038,889.013999841126,1017.13900007638,1939.65299336883,1197.83300122332,2593.72199681558,1275.06899567401,688.444000011893,1521.56899659605,3514.86099577668,1275.06899567401,985.930999688425,1536.33300149244,1159.27800228451,5423.33299561443,4076.33301051103,9169.19402046342,19315.5979620569,32987.4729024486,916.763999727748,940.388999839358,1660.68100291169,1849.09699700078,1660.68100291169
hsa-miR-187-3p,1118.34699937281,1085.30600010633,618.832999987738,739.02799977479,809.874999737418,1168.59700372349,1275.06899567401,1159.27800228451,1820.76399640264,733.055999764739,1127.72199940833,1177.77800399844,1549.19399611243,955.263999918153,1304.52799572666,885.180999714428,904.875000039572,1078.77799990577,927.806000184767,932.208000264918,1484.86100079683,1411.23599643384,426.610999920847,2593.72199681558,1723.70799520569,892.792000303856,842.360999909422,989.528000285147,1036.54200046858,476.680999989639,848.458000208261,1253.41699982854,1318.29200409459,1071.65299770575,1521.56899659605,1025.04200107237,1484.86100079683,866.735999890926,1639.00000102308,756.471999792945,689.597000017897,1168.59700372349,1030.832998122,896.181000059282,1723.70799520569,1233.40300414221,684.86100005464,3188.15299816563,1331.86100211791,1275.06899567401,1849.09699700078,1586.47199593773,1382.81900363182,1849.09699700078,1471.66700144252,1939.65299336883,1968.18100528047,1500.22200161133,1159.27800228451,741.903000001554,1566.29199947354,1177.77800399844,1078.77799990577,1360.40300254903,896.181000059282,1215.20800231919,1622.31899744282,885.180999714428,1471.66700144252,1331.86100211791,1233.40300414221,1318.29200409459
hsa-miR-187-5p,858.666999734683,855.916999921487,1042.7500022484,1939.65299336883,889.013999841126,848.458000208261,739.02799977479,701.485999937106,789.972000184442,1566.29199947354,912.597000023249,779.207999901151,1206.68100156164,720.93099994094,699.722000000497,604.3889999247,866.735999890926,807.611000174372,693.167000146451,737.597000135137,759.944000226936,904.875000039572,1660.68100291169,787.693999845448,945.958000053911,733.055999764739,1331.86100211791,686.097000005109,824.166999759109,660.24999992353,1187.24999929364,834.917000220634,824.166999759109,1471.66700144252,646.721999922192,851.596999847821,758.027999815089,882.916999872451,858.666999734683,832.16699971397,545.403000142764,789.972000184442,653.458000096083,1605.16700401108,711.832999830436,712.972000145453,689.597000017897,640.736000029736,680.194000073011,985.930999688425,817.125000092285,671.236000079089,752.458000059494,683.514000118209,668.249999887407,543.471999835305,730.221999764754,785.319000083029,814.860999776085,631.625000167264,734.750000177572,634.943999889892,832.16699971397,640.736000029736,727.596999842843,567.430999947211,628.319000098103,561.375000085772,657.139000110844,640.082999880522,512.638999863091,634.943999889892
hsa-miR-188-3p,583.61099981804,551.513999850372,704.13900008815,474.680999962254,649.02799987508,622.944000111315,613.805999957023,528.818999885924,520.861000129666,496.83299988195,520.861000129666,658.125000039651,658.125000039651,493.388999931447,634.943999889892,491.931000011037,468.957999948223,794.208000069601,851.596999847821,602.360999920835,562.77800003185,544.360999847498,585.681000121004,634.943999889892,521.985999970853,552.736000034789,477.805999940978,488.124999990072,594.500000104809,421.542000038038,584.25000008795,608.180999981083,613.138999998898,537.749999842308,706.81899986882,594.500000104809,497.542000120557,627.43099993959,568.861000062611,781.028000023616,596.306000027938,427.361000092655,2311.51400778389,449.485999986742,694.02799994206,126.957999989751,827.208000043942,710.111000068441,693.167000146451,554.596999940434,350.721999948999,559.943999911927,523.305999949646,582.97200016935,701.485999937106,612.569000106585,493.388999931447,481.249999843343,616.777999950568,525.791999968072,630.65300008592,684.86100005464,722.360999934495,534.735999906055,479.652999948664,522.528000078173,516.167000133874,597.278000150373,551.513999850372,599.250000145739,687.222000044212,600.693999821561
hsa-miR-188-5p,670.04199994881,680.194000073011,796.431000066151,639.264000054845,609.847000099262,656.236000173603,651.056000168145,676.638999949891,578.749999940789,785.319000083029,684.86100005464,652.235999889554,676.638999949891,618.832999987738,719.346999812923,551.513999850372,677.653000163326,526.417000112849,676.638999949891,500.611000103378,710.111000068441,585.681000121004,880.124999850947,693.167000146451,615.332999829622,574.000000129033,782.87500021447,736.194000233208,609.847000099262,628.319000098103,863.402999758039,538.818999916086,590.472000055018,636.680999841914,564.72200016484,782.87500021447,686.097000005109,601.361000093906,662.389000176788,473.513999973823,702.6669998508,628.319000098103,777.722000149327,543.806000007757,596.306000027938,544.360999847498,24377.8479234036,555.347000112662,588.277999935895,667.305999769021,522.528000078173,595.597000036485,608.95799988791,529.972000152093,606.36100006982,584.25000008795,591.389000019175,586.972000134471,711.832999830436,11492.7640302937,611.624999816414,701.485999937106,622.027999939566,759.944000226936,937.292000118623,912.597000023249,969.361000036824,1910.24999338573,937.292000118623,706.81899986882,758.027999815089,710.111000068441
hsa-miR-18a-3p,923.527999986792,1030.832998122,743.860999917793,491.306000113883,708.500000040261,892.792000303856,782.87500021447,752.458000059494,848.458000208261,564.72200016484,969.361000036824,646.721999922192,819.361000152468,969.361000036824,763.318999946071,1127.72199940833,690.902999986019,642.444000011191,592.013999994392,677.653000163326,1168.59700372349,569.652999855633,542.30600000063,916.763999727748,1005.04200032077,618.832999987738,577.430999979188,807.611000174372,639.264000054845,741.903000001554,677.653000163326,710.111000068441,900.638999852166,572.652999941215,834.917000220634,745.639000180412,995.471999939689,1064.73599633392,1215.20800231919,575.457999848054,603.11099992102,574.903000031741,769.000000020348,522.528000078173,851.596999847821,620.388999904256,842.360999909422,1030.832998122,520.250000095441,821.652999886176,2261.33299814947,1136.0140007185,614.361000168109,1797.37500580549,800.638999743214,1704.58299535251,889.013999841126,889.013999841126,727.596999842843,562.181000143079,969.361000036824,622.944000111315,518.417000063671,553.180999942991,651.056000168145,514.528000080801,442.360999933682,551.042000047704,586.305999798122,714.528000162125,629.167000122028,719.346999812923
hsa-miR-18a-5p,682.527999961205,733.055999764739,774.943999976496,507.361000049381,559.943999911927,623.902999855091,652.235999889554,644.805999928582,728.5970002186,441.221999857333,651.056000168145,537.749999842308,678.986000165399,569.652999855633,614.361000168109,523.986000096186,551.513999850372,771.000000045407,413.319000073144,495.542000010231,1639.00000102308,578.291999992257,698.207999989892,608.180999981083,518.417000063671,645.903000069429,450.485999972911,496.291999995485,504.444000126416,327.596999954562,663.624999943085,656.236000173603,1071.65299770575,563.403000175994,6994.81899547825,699.722000000497,549.16700005275,465.596999911087,593.610999973811,446.860999960867,1042.7500022484,464.778000002834,3794.22200527357,503.278000048466,756.471999792945,599.930999989344,876.360999747421,741.903000001554,503.278000048466,631.625000167264,427.361000092655,622.944000111315,829.568999915296,705.263999800144,541.069000107768,601.361000093906,542.86100005561,552.736000034789,1372.63900428108,463.917000080607,622.027999939566,418.056000042461,654.375000082474,547.361000104647,617.542000102152,448.653000053316,494.832999853837,592.638999946464,622.027999939566,521.985999970853,683.514000118209,529.972000152093
hsa-miR-18b-3p,552.736000034789,644.042000065333,592.638999946464,419.166999929201,445.930999864486,434.653000004079,496.83299988195,478.4170000872,505.207999913686,343.097000007394,524.680999950304,568.069000067517,448.653000053316,464.778000002834,474.680999962254,486.707999963928,426.610999920847,574.000000129033,541.069000107768,456.818999922278,531.500000172745,541.069000107768,504.444000126416,529.582999962698,484.236000102006,565.250000097351,362.610999886449,475.40299996115,411.694000043101,390.333000064973,505.861000073587,578.749999940789,489.11100009732,489.11100009732,515.138999955305,647.916999817436,560.666999899082,476.680999989639,539.374999975206,390.333000064973,582.360999986439,487.361000022266,3640.04199628788,366.70800010106,524.680999950304,477.805999940978,492.806000006443,634.193999915508,541.069000107768,580.62499989133,359.306000080671,513.903000024646,500.611000103378,589.819000060919,483.486000043974,586.972000134471,436.500000112116,406.444000076746,452.166999967858,458.722000145601,448.653000053316,362.610999886449,551.513999850372,394.472000062001,433.167000017105,418.056000042461,443.306000058391,474.680999962254,512.096999930346,491.931000011037,513.277999930472,494.207999904162
hsa-miR-18b-5p,411.58299992977,361.15299992993,353.075999901273,457.3749998925,332.555999966168,534.681000016589,527.825999850096,503.825999924826,358.562000031236,644.014000129726,556.944000189534,462.28499992393,651.381999879306,505.417000078719,566.972000006482,501.431000163607,528.264000145694,433.749999860009,535.950999902341,438.965000089678,417.715000034308,501.964999952513,402.895999977028,463.923999911588,535.556000025313,529.73600001529,926.868000196375,554.951000177453,325.597000073817,552.604000058152,283.117999958537,316.353999940745,484.721999954829,494.965000130315,480.131999932489,441.99299996967,537.708000032819,612.944000122227,283.117999958537,588.499999984318,505.056000072166,433.103999856405,283.117999958537,283.117999958537,585.722000178882,535.556000025313,429.785000097713,520.70099993359,332.555999966168,336.99999995752,435.125000083339,500.124999880194,515.721999987359,558.70800007601,511.993000170735,519.444000061914,492.292000001267,388.097000034798,366.903000082731,505.417000078719,395.257000079882,496.721999842066,454.792000138638,437.944000106823,530.840000026576,482.638999975085,522.09700011797,478.646000101017,482.638999975085,479.667000137455,569.117999856757,473.027999843278
hsa-miR-1908,476.95800011219,500.124999880194,420.896000053805,721.721999810715,468.846999974149,573.221999834021,569.117999856757,566.194000097109,513.832999828206,344.249999967795,518.999999871255,492.292000001267,599.174000016159,533.937999983647,504.763999967746,508.500000050226,579.992999970588,587.361000179469,659.736000099201,501.964999952513,590.438000174741,604.818999839568,462.707999871466,528.264000145694,643.131999777535,562.347000126516,350.70099997134,418.561999907592,479.027999941661,437.944000106823,409.132000030702,500.124999880194,441.674000122545,643.596999993558,505.805999826612,477.777999981685,479.667000137455,668.492999879569,545.159999998801,583.042000044288,494.597000069089,420.896000053805,378.854000013935,584.417000072666,501.431000163607,624.069000077276,494.2220001414,475.381999844594,529.353999924151,496.721999842066,590.438000174741,535.950999902341,571.242999881878,590.438000174741,532.77799992141,518.160000011157,538.818999916086,482.353999989787,463.028000051835,641.006999825493,569.575999966062,522.950999834103,491.811999906956,489.778000098783,612.417000109009,316.353999940745,613.895999834638,490.31200011719,572.417000182498,490.659999874879,548.409999999465,427.541999919605
hsa-miR-1909-3p,496.340000079024,578.381999913181,421.764000062989,633.96500004704,446.89600014301,520.443999986039,561.181000004093,509.70099982546,465.79199994202,371.360999881413,534.299000083801,500.534999974427,559.66699981607,699.458000005989,499.215000160845,454.792000138638,748.31900013952,540.438000108829,504.416999872754,502.743000029685,435.125000083339,512.340000100418,435.125000083339,504.763999967746,633.188000017435,495.937999919296,424.402999965166,474.124999903303,500.124999880194,505.056000072166,391.333000131026,446.89600014301,438.965000089678,599.562000198335,527.104000010899,523.785000152235,592.402999835305,507.681000041856,536.15999984029,472.472000152039,424.402999965166,634.548999850138,574.360999985123,691.757000217563,490.875000113508,549.236000128406,563.693999927926,610.292000096443,350.70099997134,566.972000006482,593.806000160068,563.20799983148,579.992999970588,569.117999856757,607.5069999815,528.264000145694,521.048999917491,590.438000174741,483.56900001804,567.29900012144,485.125000072146,466.749999926818,560.805999830133,414.812000023205,480.131999932489,534.681000016589,507.681000041856,735.222000144083,716.978999792946,711.582999884105,753.868000074994,942.632000098341
hsa-miR-1909-5p,653.347000094827,666.069000122715,519.764000069357,978.561999870237,597.985999861746,691.757000217563,715.229000173262,607.06900018054,642.347000050229,355.7220000195,692.506999970329,656.478999775254,744.083000026333,606.29900012412,590.438000174741,682.812000076101,676.84700004239,769.708000062628,809.770999964882,694.250000087174,685.075999808064,718.811999760519,523.479000139154,644.715000209608,762.639000222127,715.229000173262,358.562000031236,705.846999830312,705.846999830312,759.069000237342,550.923999836999,577.056000087721,746.39599976253,720.806000004294,782.291999838437,518.999999871255,878.937999698636,676.159999924911,678.332999769033,764.742999972878,715.229000173262,515.721999987359,596.889000188919,597.444000166234,720.806000004294,704.124999883085,716.181000094645,658.417000143881,805.450999817097,614.9719999767,684.048999931387,648.778000221096,728.0620000745,644.715000209608,701.924000173909,696.05599995635,632.068999997178,662.423999896924,626.028000008611,765.792000192209,676.159999924911,901.548999788831,763.770999803399,869.944000230228,1013.20800001636,950.12499998317,905.597000194174,542.285000120656,761.528000139276,547.549000142956,557.382000069864,585.722000178882
hsa-miR-190a,441.221999857333,380.193999955462,419.166999929201,370.124999954448,366.70800010106,570.471999828998,512.638999863091,451.16699987711,521.528000152986,557.833000045383,431.957999902132,568.861000062611,436.500000112116,421.542000038038,411.694000043101,418.056000042461,327.596999954562,439.555999982556,534.735999906055,586.972000134471,537.125000084164,394.472000062001,445.930999864486,439.555999982556,445.097000097711,553.180999942991,576.750000126735,576.750000126735,453.153000113299,523.986000096186,433.819000005824,448.653000053316,469.777999873594,441.221999857333,428.736000035203,477.805999940978,635.693999828978,479.652999948664,385.610999873009,617.542000102152,460.680999854987,585.681000121004,674.583000193323,343.097000007394,550.444000026434,608.95799988791,603.681000055447,686.097000005109,373.818999947458,520.250000095441,688.444000011893,624.472000141801,453.791999868609,588.277999935895,661.291999813084,651.056000168145,484.236000102006,486.042000145537,442.360999933682,543.471999835305,548.569000149964,520.861000129666,441.221999857333,546.514000176366,526.860999867462,589.819000060919,484.236000102006,541.069000107768,693.167000146451,586.972000134471,430.068999926989,589.819000060919
hsa-miR-190b,454.832999922488,463.917000080607,448.653000053316,483.486000043974,509.749999994136,456.818999922278,1144.31899947362,557.277999933589,1197.83300122332,3281.47200534318,741.903000001554,676.638999949891,497.542000120557,594.500000104809,756.471999792945,2729.23600742585,431.957999902132,1660.68100291169,1723.70799520569,1820.76399640264,445.097000097711,796.431000066151,1882.20799789102,1168.59700372349,743.860999917793,1010.66699980892,3640.04199628788,2997.66699362643,1622.31899744282,787.693999845448,2090.29200576079,658.125000039651,470.59699988366,1605.16700401108,696.792000022463,522.528000078173,542.30600000063,809.874999737418,585.681000121004,1797.37500580549,1536.33300149244,863.402999758039,2925.2779989354,624.472000141801,686.097000005109,724.125000164728,579.375000195618,1442.62500498199,969.361000036824,442.360999933682,462.222000005578,787.693999845448,896.181000059282,739.02799977479,2029.43099385969,706.81899986882,927.806000184767,845.18099996345,1680.63899685716,2527.90299905189,1050.38900164991,1549.19399611243,1723.70799520569,2061.43100434281,1994.44399908275,2666.73599348541,2593.72199681558,2666.73599348541,1345.79199541999,1458.0969970659,2261.33299814947,1426.16699829871
hsa-miR-191-3p,553.888999903847,557.277999933589,512.096999930346,440.485999889169,445.097000097711,492.806000006443,882.916999872451,526.860999867462,896.181000059282,1372.63900428108,602.360999920835,623.902999855091,515.138999955305,559.333000020228,640.736000029736,1994.44399908275,462.222000005578,1233.40300414221,1127.72199940833,1206.68100156164,480.542000093261,734.750000177572,785.319000083029,979.235999939479,676.638999949891,661.291999813084,1471.66700144252,2404.88899800668,1360.40300254903,673.652999800768,1396.05600173948,639.264000054845,399.193999863382,1118.34699937281,577.430999979188,513.277999930472,538.818999916086,657.139000110844,541.069000107768,1360.40300254903,909.193999839752,633.471999910024,3188.15299816563,551.042000047704,563.403000175994,482.680999936711,440.485999889169,1159.27800228451,669.208000069327,452.166999967858,448.653000053316,701.485999937106,743.860999917793,610.777999789149,1521.56899659605,674.583000193323,737.597000135137,736.194000233208,1345.79199541999,2061.43100434281,838.472000059898,1036.54200046858,1318.29200409459,1442.62500498199,1304.52799572666,2029.43099385969,1820.76399640264,2134.43100025073,1136.0140007185,995.471999939689,1206.68100156164,1005.04200032077
hsa-miR-191-5p,420.194000140085,431.208000072148,385.610999873009,327.596999954562,370.124999954448,424.416999924494,449.485999986742,512.638999863091,501.249999881077,519.318999946475,466.486000036256,433.167000017105,466.486000036256,373.818999947458,517.430999920089,508.542000144866,310.458000028913,431.957999902132,406.444000076746,427.361000092655,502.597000147508,240.666999940411,458.722000145601,411.694000043101,457.458000013721,505.207999913686,593.610999973811,609.847000099262,501.986000046392,462.222000005578,392.360999977129,370.124999954448,383.01400011944,420.194000140085,572.11099993427,491.306000113883,451.16699987711,416.527999997833,421.542000038038,529.972000152093,483.486000043974,473.513999973823,536.458000114528,359.306000080671,442.360999933682,612.569000106585,628.319000098103,451.16699987711,408.207999958572,503.278000048466,498.111000071229,458.722000145601,408.207999958572,428.736000035203,490.666999854686,469.777999873594,489.11100009732,422.902999881481,460.01399987687,609.847000099262,499.347000169562,480.542000093261,468.957999948223,589.139000042886,527.431000170044,613.138999998898,463.917000080607,627.43099993959,538.818999916086,541.069000107768,555.347000112662,544.917000097289
hsa-miR-1910,10153.6180098893,9022.1670300055,10423.3540103702,10423.3540103702,13275.4790349068,8766.41000530178,9022.1670300055,10153.6180098893,7322.75001281479,721.721999810715,10745.6250258879,6336.6880094232,15271.868023827,11642.604008546,6881.1669914629,2144.37500677038,7322.75001281479,4703.63898840104,4028.24300037987,5104.03501125041,55325.1048608067,13721.3819546067,4028.24300037987,9022.1670300055,19406.3960438429,8766.41000530178,811.36099976924,2518.22900360563,7487.82602579365,5963.45801565449,5290.93801176907,10745.6250258879,6580.00000628218,6336.6880094232,6441.12497954374,6580.00000628218,7659.68798352982,3429.49999921374,11031.7640107084,5827.70098356704,3695.38898917846,6441.12497954374,8381.65201312057,5290.93801176907,7846.47201535923,5963.45801565449,4131.87498786855,6441.12497954374,4632.48599710548,14616.6110296504,16555.3120063293,9467.7229869255,7487.82602579365,9022.1670300055,4559.45799799624,15271.868023827,7659.68798352982,10745.6250258879,3849.45099670535,2869.81899324291,14194.6109760641,3218.33999641546,5512.47201016823,1156.09699678434,1125.2709973024,1223.06899904424,1243.18099617302,1373.38200468963,1344.0139992791,1396.61100434739,1391.54900462117,3904.11799200942
hsa-miR-1911-3p,675.568999937937,699.722000000497,624.472000141801,916.763999727748,699.722000000497,647.916999817436,510.91700005898,722.360999934495,635.693999828978,531.957999989636,739.02799977479,726.166999780419,761.624999990862,960.846999849508,488.124999990072,435.568999987521,940.388999839358,589.819000060919,380.193999955462,537.749999842308,817.125000092285,520.861000129666,634.193999915508,634.193999915508,769.000000020348,474.180999908342,520.861000129666,464.778000002834,510.222000041824,464.778000002834,597.888999949634,592.638999946464,474.680999962254,842.360999909422,600.693999821561,550.444000026434,733.055999764739,570.471999828998,758.027999815089,595.597000036485,539.374999975206,433.819000005824,515.138999955305,1331.86100211791,565.250000097351,451.16699987711,483.486000043974,649.02799987508,549.16700005275,752.458000059494,736.194000233208,750.306000044631,616.777999950568,798.417000094139,616.056000073302,668.249999887407,631.625000167264,645.903000069429,637.318999846588,596.306000027938,653.458000096083,510.222000041824,618.832999987738,610.777999789149,458.042000134485,574.903000031741,594.500000104809,658.125000039651,745.639000180412,754.569000094153,629.750000116007,695.528000215122
hsa-miR-1911-5p,9223.7429962924,11998.7920268471,9223.7429962924,7322.75001281479,8572.36800638652,11031.7640107084,5827.70098356704,5827.70098356704,5721.09700066153,526.194000057556,10153.6180098893,4773.72899008092,9672.14602185959,9862.9579667115,5827.70098356704,1431.04900363043,10153.6180098893,3348.52800833246,2473.99999146629,2539.47199705519,32308.8199947329,9467.7229869255,1940.52799371489,3961.93100139494,11337.1110057604,4942.9510012986,594.271000018824,1692.66000378217,3614.5560078263,5404.78498508485,2473.99999146629,7995.47201056477,6085.50701087075,4028.24300037987,4703.63898840104,7487.82602579365,4773.72899008092,2385.81899688562,10153.6180098893,3179.08300498188,2608.31900351546,4281.18798599406,6734.83301369203,2907.08300594944,5512.47201016823,4078.93100824005,1815.23599900951,2473.99999146629,3218.33999641546,13721.3819546067,9467.7229869255,7995.47201056477,5192.39600048407,7487.82602579365,3470.10400939827,13275.4790349068,6336.6880094232,11642.604008546,2410.94400682933,2215.66699250375,10153.6180098893,2473.99999146629,3614.5560078263,921.582999938491,974.770999686446,1029.0490035506,1238.36100271972,983.882000100626,929.763999820816,991.450999741443,886.999999814899,1649.76400541369
hsa-miR-1912,601.603999939274,632.068999997178,525.694000145071,564.541999859935,511.375000039683,768.45799974264,637.978999931031,436.624999880496,578.771000189488,350.70099997134,493.832999851847,559.111000103535,572.805999870245,564.541999859935,487.117999847513,371.360999881413,612.944000122227,420.055999946982,460.298999973318,441.674000122545,639.819000004543,695.311999911086,480.131999932489,512.340000100418,620.660000186246,498.514000054788,316.353999940745,325.597000073817,452.868000054361,462.28499992393,458.944000129031,433.749999860009,594.610999839659,660.478999847143,575.069000059763,452.465000005315,390.388999892775,496.340000079024,518.611000151886,525.332999883734,450.811999884874,417.139000098391,410.888999974285,469.527999866846,655.097000169037,503.340000031984,417.139000098391,428.270999861861,399.075999969644,536.576000046355,636.812000059821,582.451000128206,576.056000142816,588.499999984318,391.333000131026,715.229000173262,536.576000046355,554.951000177453,409.832999865161,417.715000034308,559.111000103535,553.757000170569,435.125000083339,484.361000031625,435.125000083339,417.139000098391,483.847000127628,552.027999959653,559.66699981607,553.757000170569,459.78499993734,637.978999931031
hsa-miR-1913,530.15999988913,560.805999830133,509.924000003823,538.818999916086,522.950999834103,606.681000162189,550.923999836999,469.527999866846,533.617999962746,405.714999918935,532.77799992141,590.438000174741,581.979000015137,539.228999914933,614.423999996522,570.833000172438,581.499999809262,507.681000041856,467.854000053351,647.47199981492,586.222000032741,536.576000046355,448.014000132537,491.339999836827,615.576000032548,474.937999914716,369.659999933095,462.707999871466,433.749999860009,575.069000059763,350.70099997134,479.027999941661,471.055999987914,533.937999983647,563.20799983148,492.582999914215,517.111000009799,437.944000106823,539.693999947348,539.693999947348,464.464999855596,492.582999914215,460.993000054089,538.597000079926,609.688000152585,474.937999914716,602.611000101821,481.193999846458,522.09700011797,539.693999947348,522.09700011797,461.40299996898,480.131999932489,520.007000074785,512.700999849395,477.500000025448,565.444000171238,471.610999886356,452.068999991562,567.66699995817,514.8959998958,424.943999937487,487.611000064752,464.464999855596,538.034999951828,594.271000018824,441.021000096074,471.055999987914,556.714999944763,429.32600003678,478.263999898466,693.271000171308
