ID_REF,GSM1195876,GSM1195877,GSM1195878,GSM1195879,GSM1195880,GSM1195881,GSM1195882,GSM1195883,GSM1195884,GSM1195885,GSM1195886,GSM1195887,GSM1195888,GSM1195889,GSM1195890,GSM1195891,GSM1195892,GSM1195893,GSM1195894,GSM1195895,GSM1195896,GSM1195897,GSM1195898,GSM1195899,GSM1195900,GSM1195901,GSM1195902,GSM1195903,GSM1195904,GSM1195905,GSM1195906,GSM1195907,GSM1195908,GSM1195909,GSM1195910,GSM1195911,GSM1195912,GSM1195913,GSM1195914,GSM1195915,GSM1195916,GSM1195917,GSM1195918,GSM1195919,GSM1195920,GSM1195921,GSM1195922,GSM1195923,GSM1195924,GSM1195925,GSM1195926,GSM1195927,GSM1195928,GSM1195929,GSM1195930,GSM1195931,GSM1195932,GSM1195933,GSM1195934,GSM1195935,GSM1195936,GSM1195937,GSM1195938,GSM1195939,GSM1195940,GSM1195941,GSM1195942,GSM1195943,GSM1195944,GSM1195945,GSM1195946,GSM1195947,GSM1195948,GSM1195949,GSM1195950,GSM1195951,GSM1195952,GSM1195953,GSM1195954,GSM1195955
hsa-miR-134,711.399999913959,728.162000118589,849.306000101989,733.306000249109,633.838000057529,791.111999771773,795.762999752807,858.124999979501,926.850000040605,811.130999746072,637.981000065125,708.568999760689,677.230999833459,863.612000174869,772.643999844372,896.193999699038,847.513000182453,485.781000078465,904.969000099744,557.725000020066,508.275000018308,412.750000024816,834.606000012638,976.730999848192,727.330999831551,1034.32500188429,739.188000018162,856.237000072501,770.986999939807,839.844000171794,764.83099981526,1250.92500081109,822.119000070435,845.411999835252,851.269000198928,783.931000194261,595.806000024788,807.544000175511,723.074999823943,789.175000040321,866.574999772004,535.843999818933,875.699999796015,639.380999975024,790.550000257083,795.762999752807,627.562000015697,910.874999774587,829.625000061634,748.193999849415,701.837999874065,584.781000195892,734.213000078827,680.112000032626,739.594000197065,1004.86199996138,796.356000152971,431.662999925724,853.268999772161,516.531000035363,377.256000054343,303.374999968219,586.569000051399,671.456000084612,639.856000009107,685.968999987709,646.324999889511,644.093999795233,552.15599986972,631.862000032695,652.799999961931,2071.56199397054,1082.18799726305,698.006000219467,618.480999806916,870.693999722718,727.780999818151,558.231000014979,1058.46299740249,585.31899982639
hsa-miR-1343,578.425000053335,724.344000151746,919.419000092833,867.800000042479,867.800000042479,811.130999746072,857.125000079691,976.730999848192,609.805999936721,618.105999900341,638.174999971808,604.83799999668,705.719000088659,664.712999915088,835.469000006839,846.562000000569,658.474999910778,753.562000245586,719.875000151635,684.762999973654,710.325000065023,650.599999930656,687.449999900836,731.474999875625,813.993999937217,849.306000101989,961.230999761148,825.044000104692,821.375000121704,764.250000059876,858.805999812673,802.231000018227,840.680999830656,586.24399999805,773.168999989483,757.080999998641,742.319000236886,737.05599986544,644.911999968593,718.549999861119,902.20599980378,548.694000107748,984.624999738197,739.594000197065,854.319000021526,1109.36300108242,1147.24999887694,862.625000214661,914.330999723546,920.499999776746,1237.44399761263,1255.66900165267,1083.95599955817,925.599999858771,884.231000010215,906.181000130473,1128.51899770425,603.987000164287,648.27500006917,617.361999836579,589.080999846834,625.550000042747,539.199999889934,590.786999845774,781.987000169871,587.431000173747,874.575000064168,622.512999908529,686.486999952956,573.206000087777,783.299999920386,580.668999940397,655.506000178148,626.463000109987,696.768999956595,677.855999771528,660.774999945317,854.319000021526,787.212999863871,757.537000046214
hsa-miR-135a-3p,578.62499988293,561.749999929949,611.812000093765,583.987000106985,633.994000083746,507.337000147203,573.206000087777,611.318999991056,609.937999822478,618.213000090997,638.325000075523,604.981000137395,576.68099989952,575.024999864678,506.306000055992,554.625000069113,619.455999975455,609.937999822478,574.580999996724,686.930999981393,563.20000009762,542.150000015103,601.256000190743,575.850000127431,607.675000080085,578.62499988293,569.444000066495,583.500000118363,567.562000160851,574.580999996724,567.850000086628,616.337999898096,602.536999817537,554.962999860771,565.962999883896,558.888000114685,595.974999809422,602.869000192428,440.381000084654,552.15599986972,573.569000084575,569.444000066495,571.975000179512,561.749999929949,610.331000180242,559.424999900253,637.981000065125,595.674999844,602.074999867037,570.562000015475,591.52499992907,584.956000002598,561.275000084557,545.287000058525,589.080999846834,578.143999803844,580.4629999146,635.369000147335,589.480999937243,677.424999782806,580.994000167678,553.649999969529,589.61200009567,612.693999952802,644.093999795233,610.188000072567,663.40000004568,549.275000182168,563.20000009762,595.374999849774,653.375000018164,572.412000118502,586.775000014631,474.336999997437,515.924999951456,528.050000095627,534.938000084207,650.055999869992,528.512999911541,688.124999784537
hsa-miR-135a-5p,654.824999977158,553.856000092212,612.013000063604,584.161999985873,634.137999968497,630.088000165297,658.65599991239,611.456000080876,610.081000121299,618.331000152362,638.519000136462,605.118999989072,576.868999929531,666.661999981378,607.930999895434,642.111999872182,618.105999900341,700.830999928076,707.04400007567,557.849999827629,669.213000031049,554.625000069113,696.249999890259,673.338000112072,552.980999923682,678.894000114465,517.899999912593,590.462999968405,477.669000038849,573.206000087777,422.505999999712,638.519000136462,514.631000153885,653.375000018164,626.175000049238,614.018999856541,596.105999855592,603.012999814845,768.712999779783,552.356000140058,536.0750000083,699.518999763108,591.343999935839,627.731000082257,530.618999930598,560.76899985563,592.144000091751,566.643999863283,525.206000154364,533.856000050412,591.662000200857,585.130999859154,566.293999986621,587.750000141358,595.21899989324,527.831000097484,579.999999993996,547.319000047142,569.330999920038,513.656000050753,580.124999931564,513.912000115815,572.143999990705,608.575000189425,505.01300005413,839.844000171794,564.555999956279,594.319000204999,495.812000079417,568.830999809256,503.01300011274,628.77499992486,525.762999924691,528.306000174251,503.336999946977,515.544000020701,530.006000090078,471.869000071521,578.62499988293,513.362000107349
hsa-miR-135b-3p,578.743999837766,462.124999940022,612.225000082908,584.355999990442,634.343999971058,507.644000055706,523.286999872375,611.650000007519,610.188000072567,618.480999806916,638.693999810827,605.230999905857,577.025000103191,515.361999863292,506.700000128131,496.255999969354,529.837999878084,584.355999990442,574.744000046894,624.469000058683,615.944000154397,552.356000140058,601.388000138535,603.869000005599,579.850000010814,541.11900018564,647.925000167036,547.143999918918,584.481000030535,579.418999900406,569.194000019187,484.556000030693,591.844000044684,555.111999875337,693.688000184074,559.036999951239,596.224999889827,603.219000148006,521.380999864881,629.762999937725,480.381000146356,538.768999870202,489.33699984169,521.112000055846,511.437999992913,453.59400010661,532.719000047155,501.431000163607,465.05599985393,482.630999855128,591.731000116196,585.31899982639,461.518999898064,523.286999872375,530.006000090078,400.000000062459,451.18099986039,650.4809998057,520.89399998273,569.969000175203,545.687999953925,605.668999793931,585.31899982639,594.680999893156,615.005999901308,806.87499989119,609.512999799648,569.444000066495,584.619000008312,608.856000123458,613.844000054516,550.888000085384,638.174999971808,568.162000110716,564.680999962909,583.680999955298,547.319000047142,651.955999928713,478.099999847449,609.805999936721
hsa-miR-135b-5p,578.930999857242,530.006000090078,612.400000164519,584.481000030535,634.524999781182,570.874999850285,596.105999855592,611.812000093765,610.331000180242,618.694000103883,638.869000064728,605.405999943218,577.243999933891,609.037000140729,746.661999818017,676.925000079501,831.249999841024,721.112000098119,574.861999814452,725.105999774559,671.92500012978,793.244000224797,601.580999903526,624.318999997314,684.52500006625,648.63100004824,655.938000045923,646.131000028693,605.944000017206,565.662000097684,563.699999900814,591.193999799527,618.694000103883,492.075000135394,830.500000021658,711.018999932809,675.65600003907,603.381000156414,631.275000073337,599.487000161192,581.161999830716,590.786999845774,595.21899989324,546.031000056196,590.619000011573,590.319000052312,598.530999972107,605.944000017206,518.855999824699,544.888000095442,591.844000044684,585.481000002484,552.356000140058,605.800000038627,618.105999900341,568.830999809256,571.349999842723,594.105999809539,577.388000093504,627.562000015697,649.555999776451,674.262999947608,517.899999912593,611.812000093765,858.805999812673,671.724999837525,797.006000060257,649.193999998461,623.318999826562,582.736999960929,643.187999960666,620.624999821157,783.299999920386,554.793999989899,629.594000055633,589.894000039046,611.812000093765,529.137999904344,522.581000043509,476.236999936897
hsa-miR-136-3p,579.037000003616,530.174999855439,612.537000078416,584.619000008312,634.713000201409,620.969000073244,620.624999821157,612.013000063604,610.455999907206,618.818999896771,639.062000019014,605.544000201775,577.388000093504,621.650000106978,646.986999995011,670.537000225494,661.781000155042,712.855999887726,575.024999864678,690.649999772215,545.287000058525,670.311999936018,601.749999802087,566.837999818327,691.581000128789,644.325000172807,574.580999996724,540.213000040304,636.168999998075,606.463000120756,565.819000193483,558.888000114685,594.105999809539,489.33699984169,626.330999959535,669.213000031049,596.381000184229,603.486999869955,680.112000032626,635.125000089054,582.736999960929,527.475000072501,606.463000120756,538.975000057452,567.730999809644,582.024999994439,543.893999816417,576.01900017713,509.055999949499,469.062000111274,592.000000152258,585.638000054628,516.756000177557,569.969000175203,578.930999857242,499.187999865472,560.000000021362,544.888000095442,513.07500017141,632.930999886035,552.980999923682,643.737000165992,469.062000111274,575.3440001027,629.043999915611,547.887999831236,683.505999986834,587.90000013411,607.300000015697,537.00000000543,555.48099983048,552.763000065222,604.70600020503,593.519000168445,656.162000030133,608.28700009682,595.806000024788,573.081000187745,517.35600001921,557.056000158984
hsa-miR-136-5p,1159.90600222586,5648.96199802895,1661.48100030997,1647.79999747731,1247.51899743375,1925.67499749547,1577.17499774743,1079.281002742,1411.37500468284,999.512999972053,1131.28699798002,1513.65599566574,886.125000187334,1214.51200061329,1353.53099556926,1914.51200322533,1527.96900169216,1353.53099556926,1372.6620007992,1353.53099556926,1337.23099999107,1670.51199899744,1240.63099641706,1925.67499749547,1704.66900086501,1471.45600244194,1513.65599566574,1483.15599516124,1554.91899673479,1959.81899405008,1422.2749952183,1640.11299853568,1465.68100497072,1103.00000337057,1147.24999887694,1433.34399994942,913.019000064357,1323.38700238238,2262.51899646024,2071.56199397054,2229.09399936061,1255.66900165267,1323.38700238238,1172.03099679919,1262.21299816832,1535.06199914636,1460.18799645963,1477.50000505416,1502.41900250319,1227.04999830399,1395.78699541255,1535.06199914636,1269.70599579828,1323.38700238238,1959.81899405008,2040.85600560103,1903.01199519967,1363.08099966613,1277.37500440938,1208.69399630472,903.56900012094,1655.90599648181,696.000000072978,1687.03100147194,994.418999672755,708.568999760689,1157.78099928086,1230.66899807272,1214.51200061329,1046.23100165345,1255.66900165267,1507.1999950633,1417.17500465291,1139.65000129856,1097.8630004744,1372.6620007992,951.486999921275,1004.86199996138,2071.56199397054,1131.28699798002
hsa-miR-137,775.518999948027,855.394000289343,815.569000034123,889.612000296421,634.880999999788,755.969000063845,873.619000007708,910.874999774587,862.625000214661,781.987000169871,911.800000014282,830.500000021658,808.388000128197,837.311999918355,740.1059999829,786.574999955427,729.838000244773,951.486999921275,881.499999804366,667.331000130551,809.074999873365,693.338000133598,871.599999861925,996.055999881497,871.599999861925,1004.86199996138,865.469000126774,1006.53700004491,790.550000257083,996.055999881497,667.593999854632,980.018999762538,786.574999955427,775.518999948027,852.036999932143,664.712999915088,711.399999913959,801.4750002181,764.250000059876,729.3750002049,817.237000211166,665.119000104559,809.744000097499,847.513000182453,759.699999990276,880.050000301856,1234.47499600788,858.805999812673,882.756000220343,1042.05599662724,1091.24400291126,1126.17499642469,939.644000196836,835.469000006839,717.500000217309,1017.76300002686,955.775000271353,766.543999768568,739.594000197065,657.006000200675,900.893999999771,609.36200012594,718.912000001844,886.125000187334,848.343999938376,1217.34399952224,751.431000095248,945.63100000695,677.855999771528,850.112000123794,796.356000152971,990.775000259064,936.774999684925,651.294000097542,651.700000122401,764.83099981526,755.469000173503,1220.60599839048,930.486999967773,899.906000083885
hsa-miR-138-1-3p,1065.18099652623,892.887999963938,1017.76300002686,1310.41899564071,1177.5560039857,1592.64999957275,1208.69399630472,1350.21899985704,1214.51200061329,1358.89400161196,1258.73100331468,1083.95599955817,1082.18799726305,1199.32500314992,1548.44399671042,1381.7060040526,1353.53099556926,1812.68099609467,1386.18800086194,1319.49400446171,1205.47500311298,1449.69399560836,1289.27500411171,1443.9499987911,1184.33800221939,1319.49400446171,1567.33800164366,1255.66900165267,1502.41900250319,1777.10599777737,1567.33800164366,1386.18800086194,1289.27500411171,947.099999903642,1346.28700041227,1391.13100325825,1139.65000129856,1155.08799860817,1381.7060040526,1234.47499600788,994.418999672755,584.781000195892,1017.76300002686,1004.86199996138,994.418999672755,1346.28700041227,1199.32500314992,1250.92500081109,1068.10000061514,1181.01200133045,1177.5560039857,1250.92500081109,1214.51200061329,1119.06900156562,1289.27500411171,1422.2749952183,1328.75599914795,1567.33800164366,1337.23099999107,1205.47500311298,1803.5559952082,1193.70599912697,1391.13100325825,1262.21299816832,1109.36300108242,708.200000243699,1011.90000010386,723.581000237761,1010.02499967061,1096.09399813986,854.319000021526,1181.01200133045,1273.33100130844,1152.81899758005,1184.33800221939,1535.06199914636,1008.42499967735,1386.18800086194,1273.33100130844,1273.33100130844
hsa-miR-138-2-3p,781.987000169871,812.455999886041,612.693999952802,789.905999779391,635.125000089054,780.555999991087,718.549999861119,736.525000243443,988.912000121581,822.119000070435,639.194000096008,750.33099982556,702.505999996983,764.250000059876,708.911999992583,652.380999881211,604.981000137395,596.105999855592,712.025000244754,764.250000059876,564.381000035838,716.330999817979,700.830999928076,676.925000079501,649.555999776451,649.694000196657,694.843999850442,665.943999870832,706.331000108008,696.530999994256,686.486999952956,682.993999769971,687.449999900836,630.756000207166,646.324999889511,728.162000118589,596.512999935628,603.669000158614,798.64999976218,610.331000180242,997.519000170411,568.324999941281,781.388000225192,643.900000111221,812.455999886041,1075.10599709,705.400000225459,939.644000196836,860.794000194297,886.125000187334,730.730999868212,755.012999944922,734.674999864865,685.630999780994,781.388000225192,811.130999746072,737.505999862582,531.019000096776,629.418999964392,1104.80000048192,644.911999968593,634.524999781182,586.125000113423,578.930999857242,625.099999873712,556.374999825582,791.774999832823,556.212999994571,567.124999862122,652.799999961931,697.049999833543,588.375000126731,623.199999924705,593.000000186609,608.700000172796,622.512999908529,591.52499992907,629.762999937725,725.105999774559,717.500000217309
hsa-miR-138-5p,646.644000100893,480.381000146356,612.85600000578,584.781000195892,635.199999887465,610.081000121299,583.680999955298,612.225000082908,610.606000106363,618.993999988611,639.380999975024,605.668999793931,644.325000172807,626.330999959535,506.962000013482,714.569000043004,595.674999844,737.850000226505,575.161999908132,558.050000082436,581.161999830716,548.524999890656,601.919000031469,589.080999846834,537.269000056381,530.006000090078,542.950000060022,506.962000013482,542.312000115702,562.412000068805,491.225000108015,619.455999975455,576.868999929531,526.938000064268,584.781000195892,559.299999961923,596.643999959733,603.869000005599,635.974999797652,552.580999996811,512.343999911731,494.288000043439,524.431000003775,499.187999865472,512.343999911731,555.111999875337,527.831000097484,545.825000172373,560.76899985563,527.831000097484,592.144000091751,585.750000055569,583.83099990637,520.1619999909,473.15600008285,560.000000021362,513.362000107349,599.487000161192,580.124999931564,480.381000146356,581.161999830716,539.593999946148,600.60599994352,591.662000200857,535.118999952449,736.018999968162,529.574999904199,598.224999939864,525.762999924691,539.955999875698,528.512999911541,608.444000006786,555.111999875337,538.975000057452,517.899999912593,546.774999851655,554.237000043862,522.99999991048,600.762999933196,570.213000116324
hsa-miR-139-3p,579.22500005054,1155.08799860817,816.475000149073,1011.90000010386,635.369000147335,886.125000187334,913.019000064357,738.388000092295,927.881000321556,837.311999918355,639.487000031785,926.850000040605,818.212999926042,1139.65000129856,711.018999932809,1100.54399975497,1032.28100085895,809.074999873365,873.619000007708,648.819000092008,787.82499978052,649.000000000388,746.205999887172,1001.41900012463,848.343999938376,971.411999947861,772.643999844372,759.213000208156,749.787000104146,893.875000015833,679.368999771395,916.706000010935,749.787000104146,717.17500002098,662.36900018316,801.4750002181,596.825000118562,911.800000014282,669.213000031049,757.537000046214,921.925000147837,778.049999893632,819.006000115393,700.550000074135,896.193999699038,1443.9499987911,1060.41200284941,1406.56899879784,945.63100000695,1112.26900170419,898.543999821337,889.612000296421,902.20599980378,1165.86900207647,896.193999699038,1592.64999957275,1157.78099928086,899.906000083885,837.311999918355,594.680999893156,727.780999818151,770.480999888483,626.650000093544,757.080999998641,638.869000064728,1006.53700004491,698.318999922616,610.331000180242,683.505999986834,690.09399983607,642.968999934519,785.818999818434,767.736999894707,693.338000133598,655.300000225847,891.561999761172,664.525000128522,647.737000106451,1065.18099652623,730.237000219353
hsa-miR-139-5p,579.418999900406,550.531000015421,613.000000131387,584.956000002598,635.494000043292,551.555999918263,664.043999791319,612.400000164519,610.774999874298,619.118999884095,639.674999896922,605.800000038627,577.574999947808,583.218999977518,723.074999823943,624.94999985735,645.706000148736,603.869000005599,575.3440001027,558.231000014979,577.574999947808,562.236999890332,602.074999867037,546.774999851655,626.463000109987,610.188000072567,599.375000039263,625.705999946422,574.030999937292,573.388000156887,582.330999800559,485.119000168076,557.849999827629,572.412000118502,570.999999856391,559.424999900253,596.944000107862,603.987000164287,607.300000015697,552.763000065222,542.312000115702,581.161999830716,546.031000056196,577.025000103191,633.499999938169,550.888000085384,573.388000156887,531.911999824205,537.487000012856,524.949999824423,592.249999901381,585.943999851275,480.993999846015,581.536999942795,564.555999956279,514.424999941326,525.206000154364,685.006000219633,569.444000066495,548.524999890656,712.474999914696,641.230999848262,540.588000005747,650.256000024095,778.78100017097,640.024999972612,909.544000002852,695.462999822088,631.53700010423,576.536999830607,726.581000135465,528.512999911541,594.680999893156,597.606000116345,598.880999953615,530.844000028808,522.387999902294,507.337000147203,478.674999853884,506.306000055992
hsa-miR-140-3p,658.236999773458,847.513000182453,735.130999891116,781.388000225192,635.638000048299,691.581000128789,790.550000257083,793.244000224797,610.91200000472,619.275000122826,639.856000009107,605.944000017206,721.112000098119,775.518999948027,705.719000088659,619.118999884095,797.006000060257,693.036999957263,737.850000226505,729.838000244773,702.175000153818,887.400000041297,701.187999965524,994.418999672755,879.043999907021,866.574999772004,721.112000098119,788.556000169612,754.555999837712,787.212999863871,723.974999796573,858.805999812673,854.319000021526,695.462999822088,740.581000179985,742.74400022108,783.931000194261,795.762999752807,735.600000242409,785.818999818434,758.66199982354,507.644000055706,689.205999990829,633.994000083746,669.631000207008,803.624999778466,673.831000087188,803.624999778466,652.799999961931,724.344000151746,700.830999928076,731.13800009657,708.911999992583,731.938000189137,792.499999985295,896.193999699038,826.019000276585,490.844000019693,678.144000137474,616.475000099106,510.030999850898,587.90000013411,506.306000055992,622.05599990236,641.812000085398,620.794000146656,633.088000119426,550.888000085384,553.649999969529,533.100000050819,575.3440001027,529.574999904199,794.405999951496,489.018999830932,550.531000015421,695.137999825394,714.569000043004,549.656000024043,684.018999909176,544.080999883928
hsa-miR-140-5p,737.505999862582,575.3440001027,747.144000065093,585.130999859154,635.806000088902,721.112000098119,714.881000098518,739.594000197065,611.012999944369,619.455999975455,640.024999972612,606.075000087659,577.6999998187,625.099999873712,768.237000152263,638.869000064728,530.006000090078,678.894000114465,575.469000185584,649.000000000388,638.693999810827,663.230999991318,602.231000059474,571.525000058057,570.874999850285,561.749999929949,623.718999841494,516.531000035363,552.763000065222,515.924999951456,596.381000184229,633.994000083746,662.599999911059,627.418999802673,679.081000229566,658.236999773458,597.099999797807,604.156000077905,533.368999978367,676.318999953118,605.118999989072,749.262999978081,650.599999930656,608.856000123458,689.493999910251,636.312000028641,616.337999898096,606.075000087659,574.374999929771,566.837999818327,592.375000150855,586.125000113423,602.074999867037,663.013000012264,615.469000206468,616.475000099106,643.737000165992,617.937999893793,519.937999951891,655.300000225847,549.656000024043,660.981000176857,463.249999991245,583.83099990637,596.224999889827,642.819000177572,594.105999809539,577.243999933891,649.375000093815,579.850000010814,544.080999883928,547.699999946405,569.005999929262,565.031000058696,677.424999782806,568.162000110716,624.025000005836,611.456000080876,502.312000170771,568.699999974429
hsa-miR-141-3p,579.543999955784,541.880999812679,613.219000008491,585.31899982639,635.974999797652,567.730999809644,678.356000179349,612.537000078416,611.144000003449,619.650000133185,640.224999898927,606.218999883302,577.856000013478,515.544000020701,507.337000147203,496.693999971238,530.174999855439,486.275000162109,575.656000193387,658.875000123522,645.362000093965,702.175000153818,602.369000167206,639.380999975024,566.837999818327,630.588000098061,635.125000089054,593.193999932848,604.70600020503,583.500000118363,671.250000059195,658.024999847046,619.118999884095,649.893999791905,572.900000180748,559.56200007332,597.268999824232,604.263000013422,603.486999869955,662.818999807625,589.268999875389,550.381000145334,516.531000035363,567.850000086628,574.030999937292,502.050000166925,588.069000101659,697.394000108029,610.081000121299,549.443999919743,592.513000202567,586.24399999805,674.938000168036,536.338000030178,505.399999979888,600.94400001807,555.111999875337,637.825000034865,507.337000147203,593.519000168445,530.844000028808,602.869000192428,571.525000058057,555.844000005018,587.618999859097,607.930999895434,560.96899988734,542.312000115702,569.005999929262,606.075000087659,557.725000020066,570.213000116324,537.269000056381,559.299999961923,564.887999848194,560.544000057678,510.400000043336,546.281000062944,534.938000084207,636.974999796594
hsa-miR-141-5p,579.699999844437,563.699999900814,613.399999838579,585.481000002484,636.168999998075,507.887999927312,523.530999927628,612.693999952802,611.318999991056,619.794000188531,640.381000116772,606.338000150156,577.993999859834,562.075000057555,594.830999957144,554.793999989899,530.361999993373,545.469000129318,575.850000127431,558.374999882629,541.605999929354,597.099999797807,602.536999817537,490.844000019693,620.13100018234,534.030999920064,603.012999814845,479.237000000136,589.743999807692,513.912000115815,553.856000092212,565.380999982897,622.387999838829,719.219000203857,636.974999796594,617.018999976485,702.175000153818,604.536999806564,442.118999997115,629.894000087992,546.406000188836,611.650000007519,562.82500018474,589.61200009567,539.593999946148,603.869000005599,515.361999863292,574.374999929771,575.024999864678,542.763000086096,592.656000160263,586.444000195685,592.656000160263,576.205999979485,556.868999947292,680.544000116009,532.549999971628,583.987000106985,538.537000068065,511.624999842868,495.812000079417,541.605999929354,726.987000080178,544.331000156034,570.999999856391,590.619000011573,586.125000113423,565.819000193483,588.825000162039,610.606000106363,515.924999951456,610.606000106363,582.736999960929,640.919000061491,590.90000012827,569.969000175203,655.019000005913,578.62499988293,514.130999962314,560.544000057678
hsa-miR-142-3p,579.850000010814,546.774999851655,613.537000194708,585.638000054628,636.312000028641,508.275000018308,523.780999971371,612.85600000578,611.456000080876,619.969000120855,640.568999951772,606.463000120756,578.143999803844,515.924999951456,555.48099983048,497.037999997026,530.618999930598,545.687999953925,576.01900017713,621.650000106978,682.393999771426,538.975000057452,697.394000108029,489.018999830932,498.199999877936,580.994000167678,644.706000061202,526.75600004023,538.768999870202,535.118999952449,600.94400001807,639.674999896922,587.431000173747,613.219000008491,471.869000071521,559.750000057191,597.500000054623,604.70600020503,582.330999800559,552.980999923682,431.662999925724,583.987000106985,483.850000085838,519.937999951891,479.237000000136,461.518999898064,503.336999946977,453.59400010661,536.799999883605,490.844000019693,592.838000038701,586.569000051399,498.199999877936,459.200000067375,487.756000119877,546.624999969231,506.024999883282,679.081000229566,555.48099983048,590.043999977853,633.088000119426,615.469000206468,603.381000156414,548.524999890656,563.056000119438,545.687999953925,598.381000092597,610.774999874298,588.986999872025,600.305999830226,591.731000116196,688.906000020283,555.681000048323,647.925000167036,565.662000097684,517.35600001921,548.919000130986,555.111999875337,533.368999978367,596.944000107862
hsa-miR-142-5p,693.338000133598,744.706000010709,613.743999832638,703.162000090952,636.449999945063,704.705999864998,634.713000201409,613.000000131387,747.144000065093,620.13100018234,640.7499998705,722.036999940848,578.286999917385,812.455999886041,585.943999851275,689.749999831101,957.418999714881,711.737000045751,772.643999844372,558.530999910554,677.855999771528,653.7939999837,602.661999858128,739.188000018162,619.455999975455,669.631000207008,523.780999971371,633.088000119426,546.406000188836,685.630999780994,452.48700006811,677.661999929273,632.22499979486,556.537000162648,635.369000147335,661.368999905807,597.606000116345,715.950000056575,751.906000247284,636.838000195047,687.169000022245,489.018999830932,622.661999802162,542.763000086096,540.918999847565,578.62499988293,588.180999836478,741.968999979144,601.580999903526,645.362000093965,707.425000126279,693.688000184074,617.018999976485,564.887999848194,575.656000193387,765.931000258549,736.018999968162,501.431000163607,598.224999939864,478.674999853884,521.73699988809,507.644000055706,497.894000098379,537.487000012856,517.069000057249,549.656000024043,510.030999850898,516.531000035363,486.80599983255,493.443999968664,464.237000064016,523.780999971371,488.594000000123,534.030999920064,513.912000115815,616.337999898096,592.249999901381,465.806000112302,691.311999823554,518.549999965426
hsa-miR-143-3p,579.999999993996,608.28700009682,613.844000054516,585.750000055569,636.638000134258,590.043999977853,569.444000066495,613.219000008491,611.650000007519,620.274999802133,640.919000061491,606.643999803939,668.224999835566,572.143999990705,552.763000065222,698.318999922616,681.250000211713,627.418999802673,674.725000220026,558.705999846181,610.91200000472,539.199999889934,602.869000192428,602.536999817537,547.699999946405,572.900000180748,558.888000114685,547.319000047142,540.361999987443,643.900000111221,504.643999856615,639.856000009107,571.694000055068,727.780999818151,497.48099983524,645.555999955774,597.756000043892,604.83799999668,740.1059999829,553.105999990661,451.18099986039,517.630999952408,451.18099986039,549.443999919743,510.030999850898,469.062000111274,506.700000128131,488.594000000123,597.606000116345,535.375000040434,593.000000186609,586.775000014631,534.938000084207,419.575000127696,470.211999871215,477.669000038849,477.050000008117,597.500000054623,547.319000047142,572.143999990705,593.193999932848,531.262999971727,624.94999985735,599.375000039263,553.856000092212,814.818999817442,573.206000087777,597.887999942766,560.544000057678,605.800000038627,563.555999816889,595.974999809422,569.330999920038,558.231000014979,546.624999969231,538.274999923262,496.255999969354,565.031000058696,568.005999936794,509.424999896537
hsa-miR-143-5p,658.474999910778,701.187999965524,614.018999856541,585.943999851275,636.838000195047,613.219000008491,635.125000089054,613.399999838579,611.812000093765,620.455999915906,641.087999945705,606.799999848722,578.425000053335,651.700000122401,637.825000034865,688.381000054928,631.406000066643,703.825000205357,576.205999979485,602.661999858128,589.480999937243,600.94400001807,603.012999814845,617.937999893793,583.680999955298,588.069000101659,563.699999900814,569.624999911857,628.0999999509,595.21899989324,605.668999793931,550.888000085384,527.831000097484,569.624999911857,540.588000005747,623.318999826562,597.887999942766,604.981000137395,569.775000102833,553.305999963852,635.125000089054,641.594000014539,586.125000113423,543.669000074747,712.025000244754,562.236999890332,585.638000054628,564.680999962909,596.944000107862,605.800000038627,593.193999932848,586.931000045975,483.850000085838,617.744000066663,645.231000026495,614.174999843986,622.812000208861,577.243999933891,544.080999883928,577.243999933891,628.924999929549,573.388000156887,510.719000134861,639.194000096008,660.349999994873,584.619000008312,680.544000116009,605.118999989072,623.880999878098,519.937999951891,740.581000179985,531.549999873794,576.536999830607,561.880999928228,573.081000187745,570.213000116324,515.361999863292,501.769000163251,500.768999973853,497.037999997026
hsa-miR-144-3p,706.780999991071,731.938000189137,614.174999843986,745.293999977378,636.974999796594,753.986999999058,707.04400007567,613.537000194708,612.013000063604,780.012999747734,641.230999848262,606.999999892424,699.837999835427,704.449999872686,665.119000104559,750.912000108255,687.449999900836,687.824999789309,694.843999850442,704.124999883085,641.431000053211,647.35599980849,722.6999999638,710.762999948314,783.299999920386,710.325000065023,819.681000142143,661.162000222638,650.744000222792,702.175000153818,669.213000031049,699.213000035244,760.594000007686,662.818999807625,712.855999887726,649.193999998461,598.094000196293,716.330999817979,718.224999985615,670.080999919378,755.012999944922,645.231000026495,680.112000032626,712.474999914696,800.768999842717,863.612000174869,1096.09399813986,761.574999857832,730.730999868212,802.231000018227,1001.41900012463,1038.50600281946,868.675000054471,750.912000108255,638.519000136462,911.800000014282,908.512999972245,563.356000176312,621.831000174291,1024.93099778618,682.393999771426,627.418999802673,619.275000122826,627.418999802673,651.294000097542,670.537000225494,790.550000257083,600.455999880295,668.555999969172,551.69999990603,606.338000150156,619.650000133185,727.780999818151,628.255999982371,644.911999968593,655.019000005913,641.594000014539,738.762999811318,704.124999883085,716.725000177371
